"fecha","hora","dia_semana","num_viajes","tarifa_promedio","conductores_unicos"
"2026-08-23","6","1","2","41.30","2"
"2026-08-23","7","1","13","44.13","7"
"2026-08-23","8","1","12","43.75","7"
"2026-08-23","9","1","12","40.84","8"
"2026-08-23","10","1","4","44.69","4"
"2026-08-23","11","1","5","49.99","4"
"2026-08-23","12","1","5","48.97","5"
"2026-08-23","13","1","6","45.35","3"
"2026-08-23","14","1","6","32.23","5"
"2026-08-23","15","1","6","48.37","4"
"2026-08-23","16","1","5","47.17","4"
"2026-08-23","17","1","14","49.06","8"
"2026-08-23","18","1","14","42.98","8"
"2026-08-23","19","1","15","44.89","10"
"2026-08-23","20","1","6","45.14","4"
"2026-08-23","21","1","6","45.71","5"
"2026-08-23","22","1","6","55.83","5"
"2026-08-23","23","1","3","53.28","3"
"2026-08-24","0","2","5","38.32","5"
"2026-08-24","1","2","1","16.40","1"
"2026-08-24","2","2","3","50.19","3"
"2026-08-24","3","2","3","67.84","3"
"2026-08-24","4","2","4","49.19","4"
"2026-08-24","5","2","4","43.30","4"
"2026-08-24","6","2","4","42.62","3"
"2026-08-24","7","2","15","41.68","9"
"2026-08-24","8","2","14","49.35","8"
"2026-08-24","9","2","15","42.53","9"
"2026-08-24","10","2","9","42.76","7"
"2026-08-24","11","2","10","45.64","8"
"2026-08-24","12","2","10","43.45","6"
"2026-08-24","13","2","10","39.74","8"
"2026-08-24","14","2","10","41.87","7"
"2026-08-24","15","2","9","25.69","4"
"2026-08-24","16","2","10","41.47","8"
"2026-08-24","17","2","15","42.43","10"
"2026-08-24","18","2","13","50.27","9"
"2026-08-24","19","2","14","46.64","10"
"2026-08-24","20","2","11","39.57","8"
"2026-08-24","21","2","12","35.39","9"
"2026-08-24","22","2","11","54.03","8"
"2026-08-24","23","2","3","42.76","2"
"2026-08-25","0","3","2","63.50","1"
"2026-08-25","1","3","4","43.08","4"
"2026-08-25","2","3","4","53.33","4"
"2026-08-25","3","3","4","49.58","4"
"2026-08-25","4","3","5","37.39","4"
"2026-08-25","5","3","5","31.40","5"
"2026-08-25","6","3","4","34.41","3"
"2026-08-25","7","3","13","48.44","7"
"2026-08-25","8","3","14","41.46","9"
"2026-08-25","9","3","15","39.81","7"
"2026-08-25","10","3","11","36.71","9"
"2026-08-25","11","3","10","37.17","8"
"2026-08-25","12","3","10","35.92","7"
"2026-08-25","13","3","11","42.44","8"
"2026-08-25","14","3","10","39.25","8"
"2026-08-25","15","3","13","37.81","8"
"2026-08-25","16","3","10","42.10","7"
"2026-08-25","17","3","14","47.36","10"
"2026-08-25","18","3","14","49.33","8"
"2026-08-25","19","3","15","41.19","7"
"2026-08-25","20","3","10","36.27","6"
"2026-08-25","21","3","11","41.65","7"
"2026-08-25","22","3","11","46.22","8"
"2026-08-25","23","3","4","33.80","3"
"2026-08-26","0","4","3","44.97","3"
"2026-08-26","1","4","2","53.22","1"
"2026-08-26","2","4","3","43.73","3"
"2026-08-26","3","4","4","29.34","3"
"2026-08-26","4","4","2","40.52","2"
"2026-08-26","5","4","3","55.14","3"
"2026-08-26","6","4","3","48.05","3"
"2026-08-26","7","4","15","46.55","8"
"2026-08-26","8","4","12","41.26","6"
"2026-08-26","9","4","13","42.62","7"
"2026-08-26","10","4","9","45.74","7"
"2026-08-26","11","4","9","39.29","9"
"2026-08-26","12","4","8","28.41","7"
"2026-08-26","13","4","8","34.71","7"
"2026-08-26","14","4","7","34.27","6"
"2026-08-26","15","4","8","41.17","8"
"2026-08-26","16","4","8","32.63","6"
"2026-08-26","17","4","15","37.58","10"
"2026-08-26","18","4","13","44.66","7"
"2026-08-26","19","4","12","43.26","9"
"2026-08-26","20","4","9","33.34","7"
"2026-08-26","21","4","9","42.93","6"
"2026-08-26","22","4","9","42.53","7"
"2026-08-26","23","4","3","31.52","2"
"2026-08-27","0","5","3","32.88","2"
"2026-08-27","1","5","2","56.10","2"
"2026-08-27","2","5","3","59.09","3"
"2026-08-27","3","5","3","44.05","3"
"2026-08-27","4","5","4","42.44","4"
"2026-08-27","5","5","3","22.75","3"
"2026-08-27","6","5","1","21.41","1"
"2026-08-27","7","5","15","44.59","8"
"2026-08-27","8","5","15","43.46","8"
"2026-08-27","9","5","11","40.85","7"
"2026-08-27","10","5","8","50.24","5"
"2026-08-27","11","5","9","45.69","6"
"2026-08-27","12","5","9","46.70","6"
"2026-08-27","13","5","9","30.61","6"
"2026-08-27","14","5","8","48.69","7"
"2026-08-27","15","5","5","39.95","4"
"2026-08-27","16","5","10","44.70","6"
"2026-08-27","17","5","13","44.27","6"
"2026-08-27","18","5","12","47.41","9"
"2026-08-27","19","5","13","30.73","7"
"2026-08-27","20","5","7","38.40","5"
"2026-08-27","21","5","8","37.63","5"
"2026-08-27","22","5","7","51.56","4"
"2026-08-27","23","5","1","15.87","1"
"2026-08-28","0","6","5","31.14","4"
"2026-08-28","1","6","4","40.17","4"
"2026-08-28","2","6","5","47.55","5"
"2026-08-28","3","6","4","27.76","4"
"2026-08-28","4","6","4","48.79","4"
"2026-08-28","5","6","4","47.84","3"
"2026-08-28","6","6","4","27.06","4"
"2026-08-28","7","6","13","34.42","8"
"2026-08-28","8","6","15","41.95","11"
"2026-08-28","9","6","15","38.68","8"
"2026-08-28","10","6","10","42.82","8"
"2026-08-28","11","6","10","29.78","7"
"2026-08-28","12","6","12","42.37","7"
"2026-08-28","13","6","8","36.83","7"
"2026-08-28","14","6","11","40.43","8"
"2026-08-28","15","6","14","43.91","8"
"2026-08-28","16","6","14","46.75","8"
"2026-08-28","17","6","15","36.34","9"
"2026-08-28","18","6","10","42.84","7"
"2026-08-28","19","6","14","31.46","7"
"2026-08-28","20","6","8","32.24","7"
"2026-08-28","21","6","11","39.98","6"
"2026-08-28","22","6","12","38.56","7"
"2026-08-28","23","6","4","49.02","4"
"2026-08-29","0","7","1","29.85","1"
"2026-08-29","1","7","3","31.03","3"
"2026-08-29","2","7","3","40.17","3"
"2026-08-29","3","7","2","36.60","2"
"2026-08-29","4","7","2","32.60","2"
"2026-08-29","5","7","2","25.45","2"
"2026-08-29","6","7","2","54.56","2"
"2026-08-29","7","7","14","42.66","7"
"2026-08-29","8","7","14","38.07","11"
"2026-08-29","9","7","15","43.64","9"
"2026-08-29","10","7","5","33.93","4"
"2026-08-29","11","7","5","47.88","4"
"2026-08-29","12","7","7","38.28","5"
"2026-08-29","13","7","5","43.72","5"
"2026-08-29","14","7","7","51.58","5"
"2026-08-29","15","7","6","47.01","3"
"2026-08-29","16","7","6","38.81","4"
"2026-08-29","17","7","12","45.76","7"
"2026-08-29","18","7","13","36.35","8"
"2026-08-29","19","7","14","38.75","7"
"2026-08-29","20","7","6","46.01","5"
"2026-08-29","21","7","6","43.25","5"
"2026-08-29","22","7","6","48.25","6"
"2026-08-29","23","7","2","50.50","2"
"2026-08-30","0","1","1","61.95","1"
"2026-08-30","1","1","3","38.80","3"
"2026-08-30","2","1","1","32.80","1"
"2026-08-30","3","1","1","66.38","1"
"2026-08-30","4","1","3","44.81","3"
"2026-08-30","5","1","2","35.74","1"
"2026-08-30","6","1","3","35.98","3"
"2026-08-30","7","1","11","49.97","4"
"2026-08-30","8","1","13","41.09","9"
"2026-08-30","9","1","13","30.86","9"
"2026-08-30","10","1","5","57.30","4"
"2026-08-30","11","1","3","53.70","3"
"2026-08-30","12","1","4","42.73","2"
"2026-08-30","13","1","4","36.41","3"
"2026-08-30","14","1","4","41.56","3"
"2026-08-30","15","1","5","45.32","5"
"2026-08-30","16","1","6","32.51","6"
"2026-08-30","17","1","12","39.10","9"
"2026-08-30","18","1","12","42.87","7"
"2026-08-30","19","1","13","38.88","9"
"2026-08-30","20","1","4","33.08","3"
"2026-08-30","21","1","5","29.05","5"
"2026-08-30","22","1","6","49.12","4"
"2026-08-30","23","1","2","27.82","2"
"2026-08-31","0","2","1","15.01","1"
"2026-08-31","1","2","1","68.37","1"
"2026-08-31","2","2","2","55.87","1"
"2026-08-31","3","2","3","18.24","3"
"2026-08-31","4","2","2","46.74","2"
"2026-08-31","5","2","3","32.33","3"
"2026-08-31","6","2","2","23.00","2"
"2026-08-31","7","2","14","45.59","7"
"2026-08-31","8","2","13","33.04","8"
"2026-08-31","9","2","12","36.82","8"
"2026-08-31","10","2","8","41.43","6"
"2026-08-31","11","2","8","48.33","6"
"2026-08-31","12","2","6","28.81","5"
"2026-08-31","13","2","7","45.95","6"
"2026-08-31","14","2","7","58.70","5"
"2026-08-31","15","2","6","50.34","6"
"2026-08-31","16","2","8","48.68","6"
"2026-08-31","17","2","10","38.64","7"
"2026-08-31","18","2","11","47.64","6"
"2026-08-31","19","2","13","42.77","7"
"2026-08-31","20","2","7","36.26","6"
"2026-08-31","21","2","7","52.67","4"
"2026-08-31","22","2","7","29.41","4"
"2026-08-31","23","2","2","74.85","2"
"2026-09-01","0","3","3","41.13","3"
"2026-09-01","1","3","3","56.15","3"
"2026-09-01","2","3","4","34.19","3"
"2026-09-01","3","3","3","35.70","3"
"2026-09-01","4","3","4","34.82","3"
"2026-09-01","5","3","3","18.01","2"
"2026-09-01","6","3","4","37.80","3"
"2026-09-01","7","3","13","41.30","8"
"2026-09-01","8","3","13","42.93","7"
"2026-09-01","9","3","14","41.84","11"
"2026-09-01","10","3","11","41.04","7"
"2026-09-01","11","3","12","44.71","9"
"2026-09-01","12","3","12","35.13","7"
"2026-09-01","13","3","8","35.31","7"
"2026-09-01","14","3","9","29.44","7"
"2026-09-01","15","3","8","43.00","6"
"2026-09-01","16","3","10","41.75","7"
"2026-09-01","17","3","15","44.65","8"
"2026-09-01","18","3","14","43.48","10"
"2026-09-01","19","3","14","43.22","8"
"2026-09-01","20","3","12","33.58","6"
"2026-09-01","21","3","10","39.28","6"
"2026-09-01","22","3","8","48.00","7"
"2026-09-01","23","3","1","29.90","1"
"2026-09-02","0","4","4","40.22","2"
"2026-09-02","1","4","3","38.55","3"
"2026-09-02","2","4","3","41.12","2"
"2026-09-02","3","4","4","35.18","3"
"2026-09-02","4","4","4","40.96","3"
"2026-09-02","5","4","2","57.07","2"
"2026-09-02","6","4","3","46.49","2"
"2026-09-02","7","4","13","49.28","7"
"2026-09-02","8","4","14","49.20","8"
"2026-09-02","9","4","15","44.30","9"
"2026-09-02","10","4","11","47.17","7"
"2026-09-02","11","4","8","45.16","8"
"2026-09-02","12","4","10","41.14","7"
"2026-09-02","13","4","8","33.54","5"
"2026-09-02","14","4","7","46.29","4"
"2026-09-02","15","4","11","38.14","8"
"2026-09-02","16","4","10","42.63","7"
"2026-09-02","17","4","13","43.41","9"
"2026-09-02","18","4","14","40.82","8"
"2026-09-02","19","4","15","41.00","9"
"2026-09-02","20","4","11","39.32","6"
"2026-09-02","21","4","11","33.05","7"
"2026-09-02","22","4","10","32.39","8"
"2026-09-02","23","4","3","51.93","3"
"2026-09-03","0","5","1","26.82","1"
"2026-09-03","1","5","2","38.96","2"
"2026-09-03","2","5","2","40.49","2"
"2026-09-03","3","5","3","35.30","2"
"2026-09-03","4","5","4","45.04","3"
"2026-09-03","5","5","1","45.56","1"
"2026-09-03","6","5","2","67.11","2"
"2026-09-03","7","5","12","44.87","8"
"2026-09-03","8","5","15","46.06","8"
"2026-09-03","9","5","11","43.44","7"
"2026-09-03","10","5","7","36.39","5"
"2026-09-03","11","5","7","50.57","3"
"2026-09-03","12","5","8","43.17","6"
"2026-09-03","13","5","8","43.80","7"
"2026-09-03","14","5","8","39.00","5"
"2026-09-03","15","5","8","45.22","6"
"2026-09-03","16","5","6","50.57","5"
"2026-09-03","17","5","11","43.53","6"
"2026-09-03","18","5","14","43.41","9"
"2026-09-03","19","5","14","45.24","7"
"2026-09-03","20","5","7","26.81","4"
"2026-09-03","21","5","6","39.88","4"
"2026-09-03","22","5","6","47.38","6"
"2026-09-03","23","5","3","53.42","2"
"2026-09-04","0","6","3","51.31","3"
"2026-09-04","1","6","3","48.95","3"
"2026-09-04","2","6","3","47.91","2"
"2026-09-04","3","6","4","38.65","4"
"2026-09-04","4","6","3","34.29","3"
"2026-09-04","5","6","4","32.48","3"
"2026-09-04","6","6","4","42.07","4"
"2026-09-04","7","6","12","35.68","9"
"2026-09-04","8","6","12","32.44","9"
"2026-09-04","9","6","11","45.94","8"
"2026-09-04","10","6","10","33.98","6"
"2026-09-04","11","6","11","50.60","6"
"2026-09-04","12","6","10","50.62","7"
"2026-09-04","13","6","8","40.60","6"
"2026-09-04","14","6","11","42.91","6"
"2026-09-04","15","6","12","46.02","9"
"2026-09-04","16","6","12","42.26","8"
"2026-09-04","17","6","13","48.02","9"
"2026-09-04","18","6","13","39.97","9"
"2026-09-04","19","6","13","47.63","8"
"2026-09-04","20","6","9","50.39","5"
"2026-09-04","21","6","12","39.19","9"
"2026-09-04","22","6","12","40.19","8"
"2026-09-04","23","6","4","61.92","4"
"2026-09-05","0","7","1","68.47","1"
"2026-09-05","1","7","2","18.66","2"
"2026-09-05","2","7","1","60.53","1"
"2026-09-05","3","7","2","47.87","2"
"2026-09-05","4","7","3","30.45","3"
"2026-09-05","5","7","3","23.28","2"
"2026-09-05","6","7","2","43.83","2"
"2026-09-05","7","7","13","31.38","7"
"2026-09-05","8","7","15","37.45","9"
"2026-09-05","9","7","15","39.69","9"
"2026-09-05","10","7","7","39.64","4"
"2026-09-05","11","7","7","35.96","5"
"2026-09-05","12","7","7","42.59","5"
"2026-09-05","13","7","6","37.42","3"
"2026-09-05","14","7","6","44.16","5"
"2026-09-05","15","7","6","46.47","4"
"2026-09-05","16","7","6","30.46","6"
"2026-09-05","17","7","11","42.49","9"
"2026-09-05","18","7","14","43.72","9"
"2026-09-05","19","7","13","44.31","7"
"2026-09-05","20","7","5","33.04","4"
"2026-09-05","21","7","5","31.40","5"
"2026-09-05","22","7","7","42.72","6"
"2026-09-05","23","7","2","45.44","2"
"2026-09-06","0","1","2","28.23","2"
"2026-09-06","1","1","3","43.00","2"
"2026-09-06","2","1","2","57.18","2"
"2026-09-06","3","1","2","29.10","2"
"2026-09-06","4","1","2","70.39","2"
"2026-09-06","5","1","2","30.18","1"
"2026-09-06","6","1","2","35.39","2"
"2026-09-06","7","1","14","38.98","9"
"2026-09-06","8","1","14","39.82","9"
"2026-09-06","9","1","12","30.43","7"
"2026-09-06","10","1","5","43.43","4"
"2026-09-06","11","1","6","28.99","4"
"2026-09-06","12","1","5","36.00","4"
"2026-09-06","13","1","6","55.70","6"
"2026-09-06","14","1","5","61.87","5"
"2026-09-06","15","1","5","34.66","5"
"2026-09-06","16","1","6","51.90","4"
"2026-09-06","17","1","14","42.47","8"
"2026-09-06","18","1","15","38.45","10"
"2026-09-06","19","1","12","42.33","7"
"2026-09-06","20","1","4","38.26","4"
"2026-09-06","21","1","5","41.23","5"
"2026-09-06","22","1","5","67.24","4"
"2026-09-06","23","1","2","55.89","2"
"2026-09-07","0","2","3","57.74","2"
"2026-09-07","1","2","3","40.09","3"
"2026-09-07","2","2","2","54.84","1"
"2026-09-07","3","2","2","37.87","2"
"2026-09-07","4","2","3","38.40","3"
"2026-09-07","5","2","4","27.31","4"
"2026-09-07","6","2","4","46.90","3"
"2026-09-07","7","2","14","41.57","7"
"2026-09-07","8","2","14","48.59","10"
"2026-09-07","9","2","15","37.51","9"
"2026-09-07","10","2","11","37.61","6"
"2026-09-07","11","2","9","55.03","6"
"2026-09-07","12","2","10","44.44","7"
"2026-09-07","13","2","8","42.16","5"
"2026-09-07","14","2","9","43.05","6"
"2026-09-07","15","2","11","55.62","8"
"2026-09-07","16","2","9","35.92","7"
"2026-09-07","17","2","15","38.12","9"
"2026-09-07","18","2","14","31.05","9"
"2026-09-07","19","2","14","39.57","8"
"2026-09-07","20","2","10","42.57","6"
"2026-09-07","21","2","9","30.67","7"
"2026-09-07","22","2","10","56.34","7"
"2026-09-07","23","2","3","43.14","3"
"2026-09-08","0","3","3","33.77","3"
"2026-09-08","1","3","3","56.38","3"
"2026-09-08","2","3","2","45.54","2"
"2026-09-08","3","3","2","24.95","2"
"2026-09-08","4","3","3","42.48","3"
"2026-09-08","5","3","2","24.38","2"
"2026-09-08","6","3","4","35.72","4"
"2026-09-08","7","3","14","39.04","8"
"2026-09-08","8","3","14","44.52","8"
"2026-09-08","9","3","13","54.51","8"
"2026-09-08","10","3","7","43.70","6"
"2026-09-08","11","3","8","50.40","5"
"2026-09-08","12","3","8","44.68","7"
"2026-09-08","13","3","8","56.08","5"
"2026-09-08","14","3","9","40.12","5"
"2026-09-08","15","3","8","36.25","6"
"2026-09-08","16","3","9","40.70","6"
"2026-09-08","17","3","14","35.48","8"
"2026-09-08","18","3","13","37.02","9"
"2026-09-08","19","3","14","42.41","8"
"2026-09-08","20","3","8","42.03","6"
"2026-09-08","21","3","9","31.37","6"
"2026-09-08","22","3","9","52.78","7"
"2026-09-08","23","3","4","38.99","4"
"2026-09-09","0","4","3","23.32","3"
"2026-09-09","1","4","3","31.54","3"
"2026-09-09","2","4","3","55.69","2"
"2026-09-09","3","4","4","46.75","3"
"2026-09-09","4","4","4","34.11","4"
"2026-09-09","5","4","4","33.27","4"
"2026-09-09","6","4","3","38.65","2"
"2026-09-09","7","4","13","37.36","7"
"2026-09-09","8","4","15","53.25","9"
"2026-09-09","9","4","12","45.10","9"
"2026-09-09","10","4","9","47.83","6"
"2026-09-09","11","4","8","48.51","6"
"2026-09-09","12","4","11","45.39","8"
"2026-09-09","13","4","11","37.98","9"
"2026-09-09","14","4","11","46.77","7"
"2026-09-09","15","4","8","34.75","6"
"2026-09-09","16","4","10","50.86","6"
"2026-09-09","17","4","14","42.31","9"
"2026-09-09","18","4","13","40.65","8"
"2026-09-09","19","4","15","41.59","9"
"2026-09-09","20","4","9","38.70","6"
"2026-09-09","21","4","9","43.94","7"
"2026-09-09","22","4","9","25.38","7"
"2026-09-09","23","4","2","30.73","2"
"2026-09-10","0","5","2","32.40","2"
"2026-09-10","1","5","3","61.07","3"
"2026-09-10","2","5","3","43.63","3"
"2026-09-10","3","5","3","34.58","3"
"2026-09-10","4","5","3","45.05","3"
"2026-09-10","5","5","2","43.25","2"
"2026-09-10","6","5","3","44.98","2"
"2026-09-10","7","5","14","34.96","9"
"2026-09-10","8","5","14","42.24","10"
"2026-09-10","9","5","13","45.89","8"
"2026-09-10","10","5","8","47.52","5"
"2026-09-10","11","5","7","37.66","4"
"2026-09-10","12","5","5","35.07","3"
"2026-09-10","13","5","7","46.11","5"
"2026-09-10","14","5","8","35.23","7"
"2026-09-10","15","5","6","54.38","4"
"2026-09-10","16","5","8","38.20","8"
"2026-09-10","17","5","14","43.42","9"
"2026-09-10","18","5","14","47.26","9"
"2026-09-10","19","5","14","36.72","10"
"2026-09-10","20","5","8","36.81","7"
"2026-09-10","21","5","7","47.84","6"
"2026-09-10","22","5","7","42.57","6"
"2026-09-10","23","5","2","29.29","2"
"2026-09-11","0","6","2","65.72","2"
"2026-09-11","1","6","2","55.07","2"
"2026-09-11","2","6","4","29.36","4"
"2026-09-11","3","6","4","23.11","4"
"2026-09-11","4","6","5","39.72","5"
"2026-09-11","5","6","3","53.55","2"
"2026-09-11","6","6","3","38.86","3"
"2026-09-11","7","6","15","41.27","11"
"2026-09-11","8","6","13","43.14","9"
"2026-09-11","9","6","11","42.46","7"
"2026-09-11","10","6","10","43.67","8"
"2026-09-11","11","6","12","52.53","9"
"2026-09-11","12","6","10","37.11","6"
"2026-09-11","13","6","12","34.21","9"
"2026-09-11","14","6","10","34.97","8"
"2026-09-11","15","6","9","49.27","6"
"2026-09-11","16","6","10","42.99","7"
"2026-09-11","17","6","13","41.00","8"
"2026-09-11","18","6","12","41.76","9"
"2026-09-11","19","6","14","40.99","9"
"2026-09-11","20","6","11","46.52","7"
"2026-09-11","21","6","10","41.48","7"
"2026-09-11","22","6","9","41.62","7"
"2026-09-11","23","6","4","43.80","4"
"2026-09-12","0","7","2","69.98","2"
"2026-09-12","1","7","3","57.15","3"
"2026-09-12","2","7","1","15.57","1"
"2026-09-12","3","7","1","65.82","1"
"2026-09-12","4","7","2","39.14","2"
"2026-09-12","5","7","2","36.34","2"
"2026-09-12","6","7","1","44.97","1"
"2026-09-12","7","7","12","39.55","7"
"2026-09-12","8","7","12","44.51","6"
"2026-09-12","9","7","10","32.01","7"
"2026-09-12","10","7","5","58.39","3"
"2026-09-12","11","7","5","42.45","4"
"2026-09-12","12","7","5","23.13","5"
"2026-09-12","13","7","5","37.49","4"
"2026-09-12","14","7","3","37.51","3"
"2026-09-12","15","7","4","37.61","4"
"2026-09-12","16","7","5","31.03","4"
"2026-09-12","17","7","11","42.34","7"
"2026-09-12","18","7","12","39.16","7"
"2026-09-12","19","7","10","45.60","6"
"2026-09-12","20","7","4","39.18","4"
"2026-09-12","21","7","4","31.21","4"
"2026-09-12","22","7","4","51.51","3"
"2026-09-12","23","7","1","10.20","1"
"2026-09-13","0","1","3","20.61","3"
"2026-09-13","1","1","1","45.66","1"
"2026-09-13","2","1","2","30.73","2"
"2026-09-13","3","1","1","45.83","1"
"2026-09-13","4","1","1","35.97","1"
"2026-09-13","5","1","1","13.19","1"
"2026-09-13","6","1","2","40.37","2"
"2026-09-13","7","1","12","38.66","7"
"2026-09-13","8","1","10","49.97","7"
"2026-09-13","9","1","11","58.55","7"
"2026-09-13","10","1","3","68.57","3"
"2026-09-13","11","1","4","37.76","4"
"2026-09-13","12","1","4","30.67","4"
"2026-09-13","13","1","4","49.15","3"
"2026-09-13","14","1","4","53.82","4"
"2026-09-13","15","1","4","39.10","3"
"2026-09-13","16","1","4","50.90","3"
"2026-09-13","17","1","11","42.92","9"
"2026-09-13","18","1","10","42.07","9"
"2026-09-13","19","1","11","39.91","6"
"2026-09-13","20","1","3","36.11","3"
"2026-09-13","21","1","5","32.66","3"
"2026-09-13","22","1","6","33.12","4"
"2026-09-13","23","1","2","34.77","2"
"2026-09-14","0","2","2","36.50","2"
"2026-09-14","1","2","3","53.57","3"
"2026-09-14","2","2","3","41.93","2"
"2026-09-14","3","2","3","45.28","3"
"2026-09-14","4","2","3","32.32","3"
"2026-09-14","5","2","1","19.80","1"
"2026-09-14","6","2","2","40.44","2"
"2026-09-14","7","2","13","44.02","7"
"2026-09-14","8","2","15","47.80","6"
"2026-09-14","9","2","11","39.84","9"
"2026-09-14","10","2","8","43.51","5"
"2026-09-14","11","2","7","22.50","4"
"2026-09-14","12","2","9","33.68","5"
"2026-09-14","13","2","7","30.02","7"
"2026-09-14","14","2","7","44.91","7"
"2026-09-14","15","2","8","38.53","7"
"2026-09-14","16","2","9","41.23","7"
"2026-09-14","17","2","15","35.60","8"
"2026-09-14","18","2","14","43.02","10"
"2026-09-14","19","2","15","44.87","8"
"2026-09-14","20","2","7","31.23","5"
"2026-09-14","21","2","7","38.74","6"
"2026-09-14","22","2","8","52.54","8"
"2026-09-14","23","2","3","46.46","3"
"2026-09-15","0","3","2","47.51","2"
"2026-09-15","1","3","3","32.78","3"
"2026-09-15","2","3","2","69.84","2"
"2026-09-15","3","3","3","77.19","2"
"2026-09-15","4","3","4","25.82","4"
"2026-09-15","5","3","3","59.20","3"
"2026-09-15","6","3","3","36.31","2"
"2026-09-15","7","3","14","51.79","8"
"2026-09-15","8","3","14","44.87","9"
"2026-09-15","9","3","14","38.37","8"
"2026-09-15","10","3","7","46.29","7"
"2026-09-15","11","3","7","53.83","6"
"2026-09-15","12","3","7","37.06","5"
"2026-09-15","13","3","7","40.37","5"
"2026-09-15","14","3","8","46.70","7"
"2026-09-15","15","3","8","25.67","5"
"2026-09-15","16","3","8","37.00","6"
"2026-09-15","17","3","15","35.04","9"
"2026-09-15","18","3","14","33.89","7"
"2026-09-15","19","3","13","38.07","9"
"2026-09-15","20","3","8","46.05","6"
"2026-09-15","21","3","9","42.64","4"
"2026-09-15","22","3","7","45.17","5"
"2026-09-15","23","3","3","41.89","3"
"2026-09-16","0","4","2","44.45","2"
"2026-09-16","1","4","3","30.80","3"
"2026-09-16","2","4","4","43.94","4"
"2026-09-16","3","4","2","55.54","2"
"2026-09-16","4","4","3","29.30","2"
"2026-09-16","5","4","2","31.17","2"
"2026-09-16","6","4","3","45.20","3"
"2026-09-16","7","4","14","37.10","8"
"2026-09-16","8","4","11","48.83","7"
"2026-09-16","9","4","12","54.07","8"
"2026-09-16","10","4","9","39.62","7"
"2026-09-16","11","4","10","32.35","8"
"2026-09-16","12","4","8","58.98","7"
"2026-09-16","13","4","8","51.06","6"
"2026-09-16","14","4","10","41.57","8"
"2026-09-16","15","4","8","44.53","7"
"2026-09-16","16","4","9","45.03","7"
"2026-09-16","17","4","13","45.41","8"
"2026-09-16","18","4","15","38.51","9"
"2026-09-16","19","4","14","52.20","8"
"2026-09-16","20","4","10","43.41","8"
"2026-09-16","21","4","9","40.73","7"
"2026-09-16","22","4","8","44.26","7"
"2026-09-16","23","4","3","33.92","3"
"2026-09-17","0","5","4","24.35","4"
"2026-09-17","1","5","3","35.20","3"
"2026-09-17","2","5","3","39.43","3"
"2026-09-17","3","5","3","41.90","2"
"2026-09-17","4","5","4","35.79","3"
"2026-09-17","5","5","5","49.25","5"
"2026-09-17","6","5","5","32.10","4"
"2026-09-17","7","5","14","38.02","10"
"2026-09-17","8","5","13","45.69","8"
"2026-09-17","9","5","13","38.09","9"
"2026-09-17","10","5","12","42.54","8"
"2026-09-17","11","5","10","43.76","9"
"2026-09-17","12","5","10","37.88","7"
"2026-09-17","13","5","9","34.63","4"
"2026-09-17","14","5","11","38.85","7"
"2026-09-17","15","5","11","42.16","9"
"2026-09-17","16","5","10","43.19","8"
"2026-09-17","17","5","14","46.16","6"
"2026-09-17","18","5","15","40.70","10"
"2026-09-17","19","5","15","43.00","6"
"2026-09-17","20","5","10","43.85","8"
"2026-09-17","21","5","12","44.56","9"
"2026-09-17","22","5","11","45.04","6"
"2026-09-17","23","5","3","24.09","2"
"2026-09-18","0","6","3","53.73","3"
"2026-09-18","1","6","4","40.17","4"
"2026-09-18","2","6","3","52.89","3"
"2026-09-18","3","6","3","57.27","2"
"2026-09-18","4","6","3","22.11","3"
"2026-09-18","5","6","4","39.37","3"
"2026-09-18","6","6","3","55.54","3"
"2026-09-18","7","6","15","42.36","9"
"2026-09-18","8","6","13","45.50","9"
"2026-09-18","9","6","14","39.35","5"
"2026-09-18","10","6","10","28.94","7"
"2026-09-18","11","6","10","31.40","6"
"2026-09-18","12","6","12","33.42","9"
"2026-09-18","13","6","10","38.26","7"
"2026-09-18","14","6","11","36.98","7"
"2026-09-18","15","6","9","46.72","6"
"2026-09-18","16","6","11","42.81","7"
"2026-09-18","17","6","12","35.09","8"
"2026-09-18","18","6","14","49.38","9"
"2026-09-18","19","6","13","31.02","7"
"2026-09-18","20","6","7","44.96","7"
"2026-09-18","21","6","10","41.70","7"
"2026-09-18","22","6","8","36.02","7"
"2026-09-18","23","6","5","37.23","5"
"2026-09-19","0","7","2","38.84","2"
"2026-09-19","1","7","1","47.44","1"
"2026-09-19","2","7","1","66.67","1"
"2026-09-19","3","7","2","40.47","2"
"2026-09-19","4","7","2","30.86","2"
"2026-09-19","5","7","2","57.69","1"
"2026-09-19","6","7","2","64.25","2"
"2026-09-19","7","7","12","45.63","8"
"2026-09-19","8","7","14","40.90","6"
"2026-09-19","9","7","12","47.79","7"
"2026-09-19","10","7","6","39.02","5"
"2026-09-19","11","7","6","57.50","5"
"2026-09-19","12","7","5","52.85","4"
"2026-09-19","13","7","7","43.86","7"
"2026-09-19","14","7","7","44.33","5"
"2026-09-19","15","7","4","58.13","4"
"2026-09-19","16","7","7","38.54","4"
"2026-09-19","17","7","13","39.00","8"
"2026-09-19","18","7","13","38.22","8"
"2026-09-19","19","7","15","38.46","8"
"2026-09-19","20","7","5","38.04","4"
"2026-09-19","21","7","6","43.67","4"
